"","geo_b4","geo2020","antall","kommnr","fylke","endret"
"13697","12350102","46210102",1,"4621","46",1
"13698","12350103","46210103",1,"4621","46",1
"13699","12350104","46210104",1,"4621","46",1
"13700","12350105","46210105",1,"4621","46",1
"13701","12350106","46210106",1,"4621","46",1
"13702","12350107","46210107",1,"4621","46",1
"13703","12350201","46210201",1,"4621","46",1
"13704","12350202","46210202",1,"4621","46",1
"13705","12350203","46210203",1,"4621","46",1
"13706","12350204","46210204",1,"4621","46",1
"13707","12350205","46210205",1,"4621","46",1
"13708","12350206","46210206",1,"4621","46",1
"13709","12350301","46210301",1,"4621","46",1
"13710","12350302","46210302",1,"4621","46",1
"13711","12350303","46210303",1,"4621","46",1
"13712","12350304","46210304",1,"4621","46",1
"13713","12350305","46210305",1,"4621","46",1
"13714","12350306","46210306",1,"4621","46",1
"13715","12350307","46210307",1,"4621","46",1
"13716","12350308","46210308",1,"4621","46",1
"13717","12350309","46210309",1,"4621","46",1
"13718","12350401","46210401",1,"4621","46",1
"13719","12350402","46210402",1,"4621","46",1
"13720","12350403","46210403",1,"4621","46",1
"13721","12350501","46210501",1,"4621","46",1
"13722","12350601","46210601",1,"4621","46",1
"13723","12350602","46210602",1,"4621","46",1
"13724","12350603","46210603",1,"4621","46",1
"13725","12350604","46210604",1,"4621","46",1
"13726","12350605","46210605",1,"4621","46",1
"13727","12350606","46210606",1,"4621","46",1
"13728","12350607","46210607",1,"4621","46",1
"13729","12350701","46210701",1,"4621","46",1
"13730","12350702","46210702",1,"4621","46",1
"13731","12350703","46210703",1,"4621","46",1
"13732","12350704","46210704",1,"4621","46",1
"13733","12350705","46210705",1,"4621","46",1
"13734","12350706","46210706",1,"4621","46",1
"13735","12350707","46210707",1,"4621","46",1
"13736","12350801","46210801",1,"4621","46",1
"13737","12350802","46210802",1,"4621","46",1
"13738","12350803","46210803",1,"4621","46",1
"13739","12350804","46210804",1,"4621","46",1
"13740","12350805","46210805",1,"4621","46",1
"13741","12350806","46210806",1,"4621","46",1
"13742","12350807","46210807",1,"4621","46",1
"13743","12350808","46210808",1,"4621","46",1
"13744","12350901","46210901",1,"4621","46",1
"13745","12350902","46210902",1,"4621","46",1
"13746","12350903","46210903",1,"4621","46",1
"13747","12350904","46210904",1,"4621","46",1
"13748","12350905","46210905",1,"4621","46",1
"13749","12350906","46210906",1,"4621","46",1
"13750","12350907","46210907",1,"4621","46",1
"13751","12350908","46210908",1,"4621","46",1
"13752","12350909","46210909",1,"4621","46",1
"13753","12350910","46210910",1,"4621","46",1
"13754","12340101","46211001",1,"4621","46",1
"13755","12340102","46211002",1,"4621","46",1
"13756","12340103","46211003",1,"4621","46",1
"13757","12340104","46211004",1,"4621","46",1
"13758","12340105","46211005",1,"4621","46",1
"13759","12340106","46211006",1,"4621","46",1
"13760","12340107","46211007",1,"4621","46",1
"13761","12340108","46211008",1,"4621","46",1
"13762","12310210","46211009",1,"4621","46",1
"13763","12310211","46211010",1,"4621","46",1
"13764","12380101","46220101",1,"4622","46",1
"13765","12380102","46220102",1,"4622","46",1
"13766","12380103","46220103",1,"4622","46",1
"13767","12380104","46220104",1,"4622","46",1
"13768","12380105","46220105",1,"4622","46",1
"13769","12380201","46220201",1,"4622","46",1
"13770","12380202","46220202",1,"4622","46",1
"13771","12380203","46220203",1,"4622","46",1
"13772","12380204","46220204",1,"4622","46",1
"13773","12380205","46220205",1,"4622","46",1
"13774","12380206","46220206",1,"4622","46",1
"13775","12380207","46220207",1,"4622","46",1
"13776","12380208","46220208",1,"4622","46",1
"13777","12380209","46220209",1,"4622","46",1
"13778","12380210","46220210",1,"4622","46",1
"13779","12380211","46220211",1,"4622","46",1
"13780","12380212","46220212",1,"4622","46",1
"13781","12380301","46220301",1,"4622","46",1
"13782","12380302","46220302",1,"4622","46",1
"13783","12380303","46220303",1,"4622","46",1
"13784","12380304","46220304",1,"4622","46",1
"13785","12380305","46220305",1,"4622","46",1
"13786","12380306","46220306",1,"4622","46",1
"13787","12380307","46220307",1,"4622","46",1
"13788","12380308","46220308",1,"4622","46",1
"13789","12380309","46220309",1,"4622","46",1
"13790","12380310","46220310",1,"4622","46",1
"13791","12380311","46220311",1,"4622","46",1
"13792","12380312","46220312",1,"4622","46",1
"13793","12380401","46220401",1,"4622","46",1
"13794","12380402","46220402",1,"4622","46",1
"13795","12380403","46220403",1,"4622","46",1
"13796","12380404","46220404",1,"4622","46",1
"13797","12380405","46220405",1,"4622","46",1
"13798","12380406","46220406",1,"4622","46",1
"13799","12380407","46220407",1,"4622","46",1
"13800","12380408","46220408",1,"4622","46",1
"13801","12380409","46220409",1,"4622","46",1
"13802","12380410","46220410",1,"4622","46",1
"13803","12420101","46230101",1,"4623","46",1
"13804","12420102","46230102",1,"4623","46",1
"13805","12420103","46230103",1,"4623","46",1
"13806","12420104","46230104",1,"4623","46",1
"13807","12420105","46230105",1,"4623","46",1
"13808","12420106","46230106",1,"4623","46",1
"13809","12420107","46230107",1,"4623","46",1
"13810","12420108","46230108",1,"4623","46",1
"13811","12420109","46230109",1,"4623","46",1
"13812","12420110","46230110",1,"4623","46",1
"13813","12420111","46230111",1,"4623","46",1
"13814","12420112","46230112",1,"4623","46",1
"13815","12430101","46240101",1,"4624","46",1
"13816","12430102","46240102",1,"4624","46",1
"13817","12430103","46240103",1,"4624","46",1
"13818","12430104","46240104",1,"4624","46",1
"13819","12430105","46240105",1,"4624","46",1
"13820","12430106","46240106",1,"4624","46",1
"13821","12430201","46240201",1,"4624","46",1
"13822","12430202","46240202",1,"4624","46",1
"13823","12430203","46240203",1,"4624","46",1
"13824","12430204","46240204",1,"4624","46",1
"13825","12430205","46240205",1,"4624","46",1
"13826","12430206","46240206",1,"4624","46",1
"13827","12430207","46240207",1,"4624","46",1
"13828","12430208","46240208",1,"4624","46",1
"13829","12430209","46240209",1,"4624","46",1
"13830","12430210","46240210",1,"4624","46",1
"13831","12430301","46240301",1,"4624","46",1
"13832","12430302","46240302",1,"4624","46",1
"13833","12430303","46240303",1,"4624","46",1
"13834","12430304","46240304",1,"4624","46",1
"13835","12430305","46240305",1,"4624","46",1
"13836","12430306","46240306",1,"4624","46",1
"13837","12430307","46240307",1,"4624","46",1
"13838","12430308","46240308",1,"4624","46",1
"13839","12430401","46240401",1,"4624","46",1
"13840","12430402","46240402",1,"4624","46",1
"13841","12430403","46240403",1,"4624","46",1
"13842","12430404","46240404",1,"4624","46",1
"13843","12430405","46240405",1,"4624","46",1
"13844","12430406","46240406",1,"4624","46",1
"13845","12430407","46240407",1,"4624","46",1
"13846","12410101","46240501",1,"4624","46",1
"13847","12410102","46240502",1,"4624","46",1
"13848","12410103","46240503",1,"4624","46",1
"13849","12410104","46240504",1,"4624","46",1
"13850","12410105","46240505",1,"4624","46",1
"13851","12410106","46240506",1,"4624","46",1
"13852","12410107","46240507",1,"4624","46",1
"13853","12410108","46240508",1,"4624","46",1
"13854","12410109","46240509",1,"4624","46",1
"13855","12410110","46240510",1,"4624","46",1
"13856","12410111","46240511",1,"4624","46",1
"13857","12410112","46240512",1,"4624","46",1
"13858","12410113","46240513",1,"4624","46",1
"13859","12410201","46240601",1,"4624","46",1
"13860","12410202","46240602",1,"4624","46",1
"13861","12410203","46240603",1,"4624","46",1
"13862","12410204","46240604",1,"4624","46",1
"13863","12410205","46240605",1,"4624","46",1
"13864","12410206","46240606",1,"4624","46",1
"13865","12440101","46250101",1,"4625","46",1
"13866","12440102","46250102",1,"4625","46",1
"13867","12440103","46250103",1,"4625","46",1
"13868","12440104","46250104",1,"4625","46",1
"13869","12440105","46250105",1,"4625","46",1
"13870","12440106","46250106",1,"4625","46",1
"13871","12440201","46250201",1,"4625","46",1
"13872","12440202","46250202",1,"4625","46",1
"13873","12440203","46250203",1,"4625","46",1
"13874","12440204","46250204",1,"4625","46",1
"13875","12440205","46250205",1,"4625","46",1
"13876","12440206","46250206",1,"4625","46",1
"13877","12460101","46260101",1,"4626","46",1
"13878","12460102","46260102",1,"4626","46",1
"13879","12460103","46260103",1,"4626","46",1
"13880","12460104","46260104",1,"4626","46",1
"13881","12460105","46260105",1,"4626","46",1
"13882","12460106","46260106",1,"4626","46",1
"13883","12460107","46260107",1,"4626","46",1
"13884","12460201","46260201",1,"4626","46",1
"13885","12460202","46260202",1,"4626","46",1
"13886","12460203","46260203",1,"4626","46",1
"13887","12460204","46260204",1,"4626","46",1
"13888","12460205","46260205",1,"4626","46",1
"13889","12460206","46260206",1,"4626","46",1
"13890","12460207","46260207",1,"4626","46",1
"13891","12460208","46260208",1,"4626","46",1
"13892","12460301","46260301",1,"4626","46",1
"13893","12460302","46260302",1,"4626","46",1
"13894","12460303","46260303",1,"4626","46",1
"13895","12460304","46260304",1,"4626","46",1
"13896","12460305","46260305",1,"4626","46",1
"13897","12460306","46260306",1,"4626","46",1
"13898","12460307","46260307",1,"4626","46",1
"13899","12460308","46260308",1,"4626","46",1
"13900","12460309","46260309",1,"4626","46",1
"13901","12460310","46260310",1,"4626","46",1
"13902","12460311","46260311",1,"4626","46",1
"13903","12460401","46260401",1,"4626","46",1
"13904","12460402","46260402",1,"4626","46",1
"13905","12460403","46260403",1,"4626","46",1
"13906","12460404","46260404",1,"4626","46",1
"13907","12460405","46260405",1,"4626","46",1
"13908","12460406","46260406",1,"4626","46",1
"13909","12460407","46260407",1,"4626","46",1
"13910","12460408","46260408",1,"4626","46",1
"13911","12460409","46260409",1,"4626","46",1
"13912","12460410","46260410",1,"4626","46",1
"13913","12450101","46260501",1,"4626","46",1
"13914","12450102","46260502",1,"4626","46",1
"13915","12450103","46260503",1,"4626","46",1
"13916","12450104","46260504",1,"4626","46",1
"13917","12450105","46260505",1,"4626","46",1
"13918","12450106","46260506",1,"4626","46",1
"13919","12450107","46260507",1,"4626","46",1
"13920","12450108","46260508",1,"4626","46",1
"13921","12450201","46260601",1,"4626","46",1
"13922","12450202","46260602",1,"4626","46",1
"13923","12450203","46260603",1,"4626","46",1
"13924","12450204","46260604",1,"4626","46",1
"13925","12450205","46260605",1,"4626","46",1
"13926","12450206","46260606",1,"4626","46",1
"13927","12450207","46260607",1,"4626","46",1
"13928","12450208","46260608",1,"4626","46",1
"13929","12590101","46260701",1,"4626","46",1
"13930","12590102","46260702",1,"4626","46",1
"13931","12590103","46260703",1,"4626","46",1
"13932","12590104","46260704",1,"4626","46",1
"13933","12590105","46260705",1,"4626","46",1
"13934","12590106","46260706",1,"4626","46",1
"13935","12590201","46260801",1,"4626","46",1
"13936","12590202","46260802",1,"4626","46",1
"13937","12590203","46260803",1,"4626","46",1
"13938","12590204","46260804",1,"4626","46",1
"13939","12590205","46260805",1,"4626","46",1
"13940","12590206","46260806",1,"4626","46",1
"13941","12470101","46270101",1,"4627","46",1
"13942","12470102","46270102",1,"4627","46",1
"13943","12470103","46270103",1,"4627","46",1
"13944","12470104","46270104",1,"4627","46",1
"13945","12470105","46270105",1,"4627","46",1
"13946","12470201","46270201",1,"4627","46",1
"13947","12470202","46270202",1,"4627","46",1
"13948","12470203","46270203",1,"4627","46",1
"13949","12470204","46270204",1,"4627","46",1
"13950","12470205","46270205",1,"4627","46",1
"13951","12470301","46270301",1,"4627","46",1
"13952","12470302","46270302",1,"4627","46",1
"13953","12470303","46270303",1,"4627","46",1
"13954","12470401","46270401",1,"4627","46",1
"13955","12470402","46270402",1,"4627","46",1
"13956","12470403","46270403",1,"4627","46",1
"13957","12470404","46270404",1,"4627","46",1
"13958","12470405","46270405",1,"4627","46",1
"13959","12470406","46270406",1,"4627","46",1
"13960","12470501","46270501",1,"4627","46",1
"13961","12470502","46270502",1,"4627","46",1
"13962","12470503","46270503",1,"4627","46",1
"13963","12470504","46270504",1,"4627","46",1
"13964","12470505","46270505",1,"4627","46",1
"13965","12470601","46270601",1,"4627","46",1
"13966","12470602","46270602",1,"4627","46",1
"13967","12470701","46270701",1,"4627","46",1
"13968","12470702","46270702",1,"4627","46",1
"13969","12470703","46270703",1,"4627","46",1
"13970","12470704","46270704",1,"4627","46",1
"13971","12470705","46270705",1,"4627","46",1
"13972","12470706","46270706",1,"4627","46",1
"13973","12470708","46270708",1,"4627","46",1
"13974","12470709","46270709",1,"4627","46",1
"13975","12470801","46270801",1,"4627","46",1
"13976","12470802","46270802",1,"4627","46",1
"13977","12470803","46270803",1,"4627","46",1
"13978","12470804","46270804",1,"4627","46",1
"13979","12470805","46270805",1,"4627","46",1
"13980","12470806","46270806",1,"4627","46",1
"13981","12510101","46280101",1,"4628","46",1
"13982","12510102","46280102",1,"4628","46",1
"13983","12510103","46280103",1,"4628","46",1
"13984","12510104","46280104",1,"4628","46",1
"13985","12510201","46280201",1,"4628","46",1
"13986","12510202","46280202",1,"4628","46",1
"13987","12510203","46280203",1,"4628","46",1
"13988","12510204","46280204",1,"4628","46",1
"13989","12510205","46280205",1,"4628","46",1
"13990","12510206","46280206",1,"4628","46",1
"13991","12510207","46280207",1,"4628","46",1
"13992","12510208","46280208",1,"4628","46",1
"13993","12510209","46280209",1,"4628","46",1
"13994","12510301","46280301",1,"4628","46",1
"13995","12510302","46280302",1,"4628","46",1
"13996","12510303","46280303",1,"4628","46",1
"13997","12510304","46280304",1,"4628","46",1
"13998","12510305","46280305",1,"4628","46",1
"13999","12510306","46280306",1,"4628","46",1
"14000","12510307","46280307",1,"4628","46",1
"14001","12520101","46290101",1,"4629","46",1
"14002","12520102","46290102",1,"4629","46",1
"14003","12530101","46300101",1,"4630","46",1
"14004","12530102","46300102",1,"4630","46",1
"14005","12530103","46300103",1,"4630","46",1
"14006","12530104","46300104",1,"4630","46",1
"14007","12530105","46300105",1,"4630","46",1
"14008","12530106","46300106",1,"4630","46",1
"14009","12530107","46300107",1,"4630","46",1
"14010","12530108","46300108",1,"4630","46",1
"14011","12530201","46300201",1,"4630","46",1
"14012","12530202","46300202",1,"4630","46",1
"14013","12530203","46300203",1,"4630","46",1
"14014","12530204","46300204",1,"4630","46",1
"14015","12530205","46300205",1,"4630","46",1
"14016","12530206","46300206",1,"4630","46",1
"14017","12530207","46300207",1,"4630","46",1
"14018","12530208","46300208",1,"4630","46",1
"14019","12530209","46300209",1,"4630","46",1
"14020","12530301","46300301",1,"4630","46",1
"14021","12530302","46300302",1,"4630","46",1
"14022","12530303","46300303",1,"4630","46",1
"14023","12530304","46300304",1,"4630","46",1
"14024","12530305","46300305",1,"4630","46",1
"14025","12530306","46300306",1,"4630","46",1
"14026","12530307","46300307",1,"4630","46",1
"14027","12530401","46300401",1,"4630","46",1
"14028","12530402","46300402",1,"4630","46",1
"14029","12530403","46300403",1,"4630","46",1
"14030","12530404","46300404",1,"4630","46",1
"14031","12530405","46300405",1,"4630","46",1
"14032","12530406","46300406",1,"4630","46",1
"14033","12530407","46300407",1,"4630","46",1
"14034","12530408","46300408",1,"4630","46",1
"14035","12530409","46300409",1,"4630","46",1
"14036","12530410","46300410",1,"4630","46",1
"14037","12530411","46300411",1,"4630","46",1
"14038","12530412","46300412",1,"4630","46",1
"14039","12630101","46310101",1,"4631","46",1
"14040","12630102","46310102",1,"4631","46",1
"14041","12630103","46310103",1,"4631","46",1
"14042","12630104","46310104",1,"4631","46",1
"14043","12630105","46310105",1,"4631","46",1
"14044","12630106","46310106",1,"4631","46",1
"14045","12630107","46310107",1,"4631","46",1
"14046","12630108","46310108",1,"4631","46",1
"14047","12630109","46310109",1,"4631","46",1
"14048","12630110","46310110",1,"4631","46",1
"14049","12630201","46310201",1,"4631","46",1
"14050","12630202","46310202",1,"4631","46",1
"14051","12630203","46310203",1,"4631","46",1
"14052","12630204","46310204",1,"4631","46",1
"14053","12630205","46310205",1,"4631","46",1
"14054","12630206","46310206",1,"4631","46",1
"14055","12630207","46310207",1,"4631","46",1
"14056","12630208","46310208",1,"4631","46",1
"14057","12630301","46310301",1,"4631","46",1
"14058","12630302","46310302",1,"4631","46",1
"14059","12630303","46310303",1,"4631","46",1
"14060","12630304","46310304",1,"4631","46",1
"14061","12630305","46310305",1,"4631","46",1
"14062","12630306","46310306",1,"4631","46",1
"14063","12630307","46310307",1,"4631","46",1
"14064","12630308","46310308",1,"4631","46",1
"14065","12630309","46310309",1,"4631","46",1
"14066","12630310","46310310",1,"4631","46",1
"14067","12630311","46310311",1,"4631","46",1
"14068","12630312","46310312",1,"4631","46",1
"14069","12630313","46310313",1,"4631","46",1
"14070","12630401","46310401",1,"4631","46",1
"14071","12630402","46310402",1,"4631","46",1
"14072","12630403","46310403",1,"4631","46",1
"14073","12630404","46310404",1,"4631","46",1
"14074","12630405","46310405",1,"4631","46",1
"14075","12630406","46310406",1,"4631","46",1
"14076","12630407","46310407",1,"4631","46",1
"14077","12630408","46310408",1,"4631","46",1
"14078","12630409","46310409",1,"4631","46",1
"14079","12630410","46310410",1,"4631","46",1
"14080","12630411","46310411",1,"4631","46",1
"14081","12560101","46310501",1,"4631","46",1
"14082","12560102","46310502",1,"4631","46",1
"14083","12560103","46310503",1,"4631","46",1
"14084","12560104","46310504",1,"4631","46",1
"14085","12560105","46310505",1,"4631","46",1
"14086","12560106","46310506",1,"4631","46",1
"14087","12560107","46310507",1,"4631","46",1
"14088","12560108","46310508",1,"4631","46",1
"14089","12560201","46310601",1,"4631","46",1
"14090","12560202","46310602",1,"4631","46",1
"14091","12560203","46310603",1,"4631","46",1
"14092","12560204","46310604",1,"4631","46",1
"14093","12560205","46310605",1,"4631","46",1
"14094","12560206","46310606",1,"4631","46",1
"14095","12560207","46310607",1,"4631","46",1
"14096","12560208","46310608",1,"4631","46",1
"14097","12560209","46310609",1,"4631","46",1
"14098","12600101","46310701",1,"4631","46",1
"14099","12600102","46310702",1,"4631","46",1
"14100","12600103","46310703",1,"4631","46",1
"14101","12600104","46310704",1,"4631","46",1
"14102","12600105","46310705",1,"4631","46",1
"14103","12600106","46310706",1,"4631","46",1
"14104","12600107","46310707",1,"4631","46",1
"14105","12600108","46310708",1,"4631","46",1
"14106","12600109","46310709",1,"4631","46",1
"14107","12600110","46310710",1,"4631","46",1
"14108","12600111","46310711",1,"4631","46",1
"14109","12600112","46310712",1,"4631","46",1
"14110","12600201","46310801",1,"4631","46",1
"14111","12600202","46310802",1,"4631","46",1
"14112","12600203","46310803",1,"4631","46",1
"14113","12600204","46310804",1,"4631","46",1
"14114","12600205","46310805",1,"4631","46",1
"14115","12600206","46310806",1,"4631","46",1
"14116","12600207","46310807",1,"4631","46",1
"14117","12600208","46310808",1,"4631","46",1
"14118","12600209","46310809",1,"4631","46",1
"14119","12600210","46310810",1,"4631","46",1
"14120","12600211","46310811",1,"4631","46",1
"14121","12600212","46310812",1,"4631","46",1
"14122","12600213","46310813",1,"4631","46",1
"14123","12600214","46310814",1,"4631","46",1
"14124","12600215","46310815",1,"4631","46",1
"14125","12600216","46310816",1,"4631","46",1
"14126","12600217","46310817",1,"4631","46",1
"14127","12640101","46320101",1,"4632","46",1
"14128","12640102","46320102",1,"4632","46",1
"14129","12640103","46320103",1,"4632","46",1
"14130","12640104","46320104",1,"4632","46",1
"14131","12640105","46320105",1,"4632","46",1
"14132","12640106","46320106",1,"4632","46",1
"14133","12640107","46320107",1,"4632","46",1
"14134","12640108","46320108",1,"4632","46",1
"14135","12640109","46320109",1,"4632","46",1
"14136","12640110","46320110",1,"4632","46",1
"14137","12640111","46320111",1,"4632","46",1
"14138","12640112","46320112",1,"4632","46",1
"14139","12650101","46330101",1,"4633","46",1
"14140","12650102","46330102",1,"4633","46",1
"14141","12650103","46330103",1,"4633","46",1
"14142","12650104","46330104",1,"4633","46",1
"14143","12660101","46340101",1,"4634","46",1
"14144","12660102","46340102",1,"4634","46",1
"14145","12660103","46340103",1,"4634","46",1
"14146","12660104","46340104",1,"4634","46",1
"14147","12660105","46340105",1,"4634","46",1
"14148","12660106","46340106",1,"4634","46",1
"14149","12660107","46340107",1,"4634","46",1
"14150","12660108","46340108",1,"4634","46",1
"14151","12660109","46340109",1,"4634","46",1
"14152","12660110","46340110",1,"4634","46",1
"14153","12660111","46340111",1,"4634","46",1
"14154","14110101","46350101",1,"4635","46",1
"14155","14110102","46350102",1,"4635","46",1
"14156","14110103","46350103",1,"4635","46",1
"14157","14110104","46350104",1,"4635","46",1
"14158","14110105","46350105",1,"4635","46",1
"14159","14110106","46350106",1,"4635","46",1
"14160","14110107","46350107",1,"4635","46",1
"14161","14110201","46350201",1,"4635","46",1
"14162","14110202","46350202",1,"4635","46",1
"14163","14110203","46350203",1,"4635","46",1
"14164","14110204","46350204",1,"4635","46",1
"14165","14110205","46350205",1,"4635","46",1
"14166","14110301","46350301",1,"4635","46",1
"14167","14110302","46350302",1,"4635","46",1
"14168","14110303","46350303",1,"4635","46",1
"14169","14110304","46350304",1,"4635","46",1
"14170","14120101","46360101",1,"4636","46",1
"14171","14120102","46360102",1,"4636","46",1
"14172","14120103","46360103",1,"4636","46",1
"14173","14120104","46360104",1,"4636","46",1
"14174","14120105","46360105",1,"4636","46",1
"14175","14120106","46360106",1,"4636","46",1
"14176","14120107","46360107",1,"4636","46",1
"14177","14120108","46360108",1,"4636","46",1
"14178","14120109","46360109",1,"4636","46",1
"14179","14120110","46360110",1,"4636","46",1
"14180","14120111","46360111",1,"4636","46",1
"14181","14120112","46360112",1,"4636","46",1
"14182","14130101","46370101",1,"4637","46",1
"14183","14130102","46370102",1,"4637","46",1
"14184","14130103","46370103",1,"4637","46",1
"14185","14130104","46370104",1,"4637","46",1
"14186","14130105","46370105",1,"4637","46",1
"14187","14130106","46370106",1,"4637","46",1
"14188","14130107","46370107",1,"4637","46",1
"14189","14130108","46370108",1,"4637","46",1
"14190","14130109","46370109",1,"4637","46",1
"14191","14130110","46370110",1,"4637","46",1
"14192","14130111","46370111",1,"4637","46",1
"14193","14160101","46380101",1,"4638","46",1
"14194","14160102","46380102",1,"4638","46",1
"14195","14160103","46380103",1,"4638","46",1
"14196","14160104","46380104",1,"4638","46",1
"14197","14160105","46380105",1,"4638","46",1
"14198","14160106","46380106",1,"4638","46",1
"14199","14160107","46380107",1,"4638","46",1
"14200","14160108","46380108",1,"4638","46",1
"14201","14160109","46380109",1,"4638","46",1
"14202","14160110","46380110",1,"4638","46",1
"14203","14160111","46380111",1,"4638","46",1
"14204","14160112","46380112",1,"4638","46",1
"14205","14160113","46380113",1,"4638","46",1
"14206","14180110","46380114",1,"4638","46",1
"14207","14160201","46380201",1,"4638","46",1
"14208","14160202","46380202",1,"4638","46",1
"14209","14160203","46380203",1,"4638","46",1
"14210","14160204","46380204",1,"4638","46",1
"14211","14160301","46380301",1,"4638","46",1
"14212","14160302","46380302",1,"4638","46",1
"14213","14160303","46380303",1,"4638","46",1
"14214","14160304","46380304",1,"4638","46",1
"14215","14160305","46380305",1,"4638","46",1
"14216","14170101","46390101",1,"4639","46",1
"14217","14170102","46390102",1,"4639","46",1
"14218","14170103","46390103",1,"4639","46",1
"14219","14170104","46390104",1,"4639","46",1
"14220","14170105","46390105",1,"4639","46",1
"14221","14170106","46390106",1,"4639","46",1
"14222","14170107","46390107",1,"4639","46",1
"14223","14170108","46390108",1,"4639","46",1
"14224","14170109","46390109",1,"4639","46",1
"14225","14170110","46390110",1,"4639","46",1
"14226","14170111","46390111",1,"4639","46",1
"14227","14170112","46390112",2,"4639","46",1
"14228","14190201","46390112",2,"4639","46",1
"14229","14170113","46390113",2,"4639","46",1
"14230","14190202","46390113",2,"4639","46",1
"14231","14170114","46390114",2,"4639","46",1
"14232","14190203","46390114",2,"4639","46",1
"14233","14170115","46390115",2,"4639","46",1
"14234","14190204","46390115",2,"4639","46",1
"14235","14200101","46400101",1,"4640","46",1
"14236","14200102","46400102",1,"4640","46",1
"14237","14200103","46400103",1,"4640","46",1
"14238","14200104","46400104",1,"4640","46",1
"14239","14200105","46400105",1,"4640","46",1
"14240","14200201","46400201",1,"4640","46",1
"14241","14200202","46400202",1,"4640","46",1
"14242","14200203","46400203",1,"4640","46",1
"14243","14200204","46400204",1,"4640","46",1
"14244","14200205","46400205",1,"4640","46",1
"14245","14200206","46400206",1,"4640","46",1
"14246","14200207","46400207",1,"4640","46",1
"14247","14200208","46400208",1,"4640","46",1
"14248","14200209","46400209",1,"4640","46",1
"14249","14200210","46400210",1,"4640","46",1
"14250","14200211","46400211",1,"4640","46",1
"14251","14200301","46400301",1,"4640","46",1
"14252","14200302","46400302",1,"4640","46",1
"14253","14200303","46400303",1,"4640","46",1
"14254","14200304","46400304",1,"4640","46",1
"14255","14200401","46400401",2,"4640","46",1
"14256","14180101","46400401",2,"4640","46",1
"14257","14200402","46400402",2,"4640","46",1
"14258","14180102","46400402",2,"4640","46",1
"14259","14200403","46400403",2,"4640","46",1
"14260","14180103","46400403",2,"4640","46",1
"14261","14190101","46400501",1,"4640","46",1
"14262","14190102","46400502",1,"4640","46",1
"14263","14190103","46400503",1,"4640","46",1
"14264","14190104","46400504",1,"4640","46",1
"14265","14190105","46400505",1,"4640","46",1
"14266","14190106","46400506",1,"4640","46",1
"14267","14190107","46400507",1,"4640","46",1
"14268","14190108","46400508",1,"4640","46",1
"14269","14180104","46400604",1,"4640","46",1
"14270","14180105","46400605",1,"4640","46",1
"14271","14180106","46400606",1,"4640","46",1
"14272","14180107","46400607",1,"4640","46",1
"14273","14180108","46400608",1,"4640","46",1
"14274","14180109","46400609",1,"4640","46",1
"14275","14210101","46410101",1,"4641","46",1
"14276","14210102","46410102",1,"4641","46",1
"14277","14210103","46410103",1,"4641","46",1
"14278","14210104","46410104",1,"4641","46",1
"14279","14210105","46410105",1,"4641","46",1
"14280","14210106","46410106",1,"4641","46",1
"14281","14210107","46410107",1,"4641","46",1
"14282","14210108","46410108",1,"4641","46",1
"14283","14210109","46410109",1,"4641","46",1
"14284","14210110","46410110",1,"4641","46",1
"14285","14220101","46420101",1,"4642","46",1
"14286","14220102","46420102",1,"4642","46",1
"14287","14220103","46420103",1,"4642","46",1
"14288","14220104","46420104",1,"4642","46",1
"14289","14220105","46420105",1,"4642","46",1
"14290","14220106","46420106",1,"4642","46",1
"14291","14220107","46420107",1,"4642","46",1
"14292","14220108","46420108",1,"4642","46",1
"14293","14220109","46420109",1,"4642","46",1
"14294","14220110","46420110",1,"4642","46",1
"14295","14220111","46420111",1,"4642","46",1
"14296","14220112","46420112",2,"4642","46",1
"14297","14190205","46420112",2,"4642","46",1
"14298","14240101","46430101",1,"4643","46",1
"14299","14240102","46430102",1,"4643","46",1
"14300","14240103","46430103",1,"4643","46",1
"14301","14240104","46430104",1,"4643","46",1
"14302","14240105","46430105",1,"4643","46",1
"14303","14240106","46430106",1,"4643","46",1
"14304","14240107","46430107",1,"4643","46",1
"14305","14240108","46430108",1,"4643","46",1
"14306","14240201","46430201",1,"4643","46",1
"14307","14240202","46430202",1,"4643","46",1
"14308","14240203","46430203",1,"4643","46",1
"14309","14240204","46430204",1,"4643","46",1
"14310","14240205","46430205",1,"4643","46",1
"14311","14240206","46430206",1,"4643","46",1
"14312","14240207","46430207",1,"4643","46",1
"14313","14260101","46440101",1,"4644","46",1
"14314","14260102","46440102",1,"4644","46",1
"14315","14260103","46440103",1,"4644","46",1
"14316","14260104","46440104",1,"4644","46",1
"14317","14260105","46440105",1,"4644","46",1
"14318","14260106","46440106",1,"4644","46",1
"14319","14260107","46440107",1,"4644","46",1
"14320","14260108","46440108",1,"4644","46",1
"14321","14260109","46440109",1,"4644","46",1
"14322","14260110","46440110",1,"4644","46",1
"14323","14260111","46440111",1,"4644","46",1
"14324","14260112","46440112",1,"4644","46",1
"14325","14260113","46440113",1,"4644","46",1
"14326","14260114","46440114",1,"4644","46",1
"14327","14260115","46440115",1,"4644","46",1
"14328","14260201","46440201",1,"4644","46",1
"14329","14260202","46440202",1,"4644","46",1
"14330","14260203","46440203",1,"4644","46",1
"14331","14260204","46440204",1,"4644","46",1
